Id,Date,Title,Short Description
94522,2017-03-31,Waymo-Uber judge says may grant injunction if key witness takes 5th,"The U.S. judge overseeing a blockbuster case over self-driving car technology suggested Uber could face an injunction if a key Uber executive does not testify for fear of exposing himself to criminal prosecution, according to a transcript seen by Reuters."
186963,2017-03-30,Uber settles with Pennsylvania regulator following record fine,Uber Technologies Inc has reached a settlement with Pennsylvania's taxi regulator to end the ride-sharing company's appeal of a record $11.4 million fine for operating illegally.
94521,2017-03-29,Waymo self-driving unit sought arbitration over engineer now at Uber,"Alphabet Inc's <GOOGL.O> Waymo self-driving unit sought to arbitrate claims last year against a former employee at the center of its lawsuit against Uber, court records released on Wednesday showed, in what Uber said strengthened its bid to get the case out of court and..."
94428,2017-03-29,"COLUMN-In Waymo v. Uber, honing the craft of litigation gamesmanship: Frankel","You know a case is momentous when a seemingly routine proposed briefing schedule turns into a hot dispute. Waymo’s patent and trade secrets suit accusing Uber of hijacking its technology for driverless cars is only five weeks old, but lawyers for both sides are already deep..."
94541,2017-03-28,Uber resumes self-driving program three days after Arizona crash,"Uber Technologies Inc put its self-driving cars back on the road on Monday, voicing confidence in its autonomous vehicle program three days after one of its cars was involved in a crash in Tempe, Arizona."
186888,2017-03-28,"Uber diversity report shows shortage of women, minorities","Uber Technologies Inc released its first diversity report on Tuesday, showing that women and non-white employees are underrepresented at the ride-services company - just as they are at many other technology firms."
94461,2017-03-28,Uber discloses workforce diversity numbers,"Uber Technologies Inc disclosed workforce diversity numbers for the first time on Tuesday, as the ride hailing services company looks to repair its tarnished image following a series of embarrassing setbacks."
36805,2017-03-28,BRIEF-Uber Technologies says 36 pct of global employees are women,* Uber Technologies- committing $3 million over next three years to support organizations working to bring more women and underrepresented groups into tech
94544,2017-03-28,Uber to end services in Denmark after less than three years,"Ride-hailing group Uber Technologies [UBER.UL] will withdraw services in Denmark next month due to a taxi law that sets out new requirements for drivers such as mandatory fare meters, the company said on Tuesday."
94540,2017-03-27,Uber resumes self-driving program three days after Arizona crash,"Uber Technologies Inc [UBER.UL] put its self-driving cars back on the road on Monday, voicing confidence in its autonomous vehicle program three days after one of its cars was involved in a crash in Tempe, Arizona."
455858,2017-03-27,Uber resumes self-driving car program in San Francisco after crash,"Driverless vehicles operated by Uber Technologies Inc were back on the road in San Francisco on Monday after one of its self-driving cars crashed in Arizona, the ride-hailing company said."
187018,2017-03-24,Uber tells U.S. court customers must arbitrate disputes,A U.S. appeals court in New York on Friday weighed arguments over whether Uber Technologies Inc [UBER.UL] customers gave up their right to sue the company when they registered for its popular taxi hailing service.
187017,2017-03-24,Uber reviews India leasing scheme as driver incomes drop - sources,"Global ride-hailing firm Uber Technologies is rethinking its car leasing strategy in India, its second-biggest market, as drivers have returned dozens of leased cars early after the company cut incentives, people familiar with the matter told Reuters."
187031,2017-03-23,Uber Canada urges government to retain tax advantage,"Uber Canada on Thursday urged the Canadian government to retain a tax advantage available to ride-services companies, a day after the country's Liberal administration proposed removing the measure."
112468,2017-03-23,Canada seeks to end Uber's tax advantage over taxi companies,"The new national budget unveiled Wednesday by Canadian Prime Minister Justin Trudeau's Liberal government took aim at ride-sharing providers such as Uber Technologies Inc [UBER.UL], looking to end a tax advantage they have over traditional taxi companies."
187014,2017-03-22,Uber expands international headquarters in Amsterdam,"The U.S. ride-hailing firm Uber Technologies Inc [UBER.UL] said on Wednesday it will move its international headquarters in Amsterdam to a larger building ahead of plans to increase staff to 1,000 from 400."
186853,2017-03-21,"Uber board backs CEO Kalanick, still looking for chief operating officer","Uber Technologies Inc plans to keep co-founder Travis Kalanick as chief executive following a series of damaging events at the ride services company, a member of its board said on Tuesday in a rare call with reporters."
36808,2017-03-20,BRIEF-Uber's McClendon says he is leaving the company by end of the month,* Uber Technologies Inc's Brian McClendon says he is in the process of leaving co by the end of the month; staying on as an advisor
94492,2017-03-19,"Uber president Jeff Jones quits, deepening turmoil","Ride services company Uber Technologies Inc has been thrust deeper into turmoil with the departure of company president Jeff Jones, a marketing expert hired to help soften its often abrasive image."
113733,2017-03-18,Uber driver killed in Chile during attempted robbery: police,"A 35-year-old driver for ride services company Uber was shot dead in the Chilean capital Santiago as he attempted to resist being robbed by passengers, police said on Saturday."
94547,2017-03-17,Uber Kenya hikes fare by 20 percent after driver strikes,"The Kenyan unit of U.S. ride-hailing firm Uber Technologies Inc has increased its fare by 20 percent, a move that follows protests and strikes by Uber drivers who said a lower fare made their service uneconomical."
94520,2017-03-16,UPDATE 1-Uber to seek arbitration in Waymo self-driving case,"A lawyer for Uber told a federal judge on Thursday he intended to file a petition to compel arbitration in the Waymo trade secrets theft case, citing an agreement signed by a former Waymo employee who is at the heart of the case."
186999,2017-03-16,Uber to seek arbitration in Waymo self-driving case,"A lawyer for Uber [UBER.UL] told a federal judge on Thursday he intended to file a petition to compel arbitration in the Waymo trade secrets theft case, citing an agreement signed by a former Waymo employee who is at the heart of the case."
36797,2017-03-15,BRIEF-Uber names Zoubin Ghahramani as Uber's Chief Scientist,* Uber - names Zoubin Ghahramani as new chief scientist; Ghahramani will oversee Uber's AI labs and lead AI/machine learning strategy across company Source text: http://ubr.to/2mqtXID Further company coverage:
94427,2017-03-10,Alphabet adds patent claim to Uber intellectual property theft lawsuit,"Alphabet Inc's self-driving car unit Waymo on Friday added a new patent claim to its intellectual property lawsuit against Uber Technologies Inc and requested a preliminary injunction to stop the ride-sharing service from using what it says is proprietary information, a..."
94426,2017-03-10,Alphabet adds patent claim to Uber intellectual property theft lawsuit,Alphabet Inc's <GOOGL.O> self-driving car unit Waymo on Friday added a new patent claim to its intellectual property lawsuit against Uber Technologies Inc and requested a preliminary injunction to stop the ride-sharing service from using what it says is proprietary information...
94425,2017-03-10,Alphabet self-driving car unit seeks injunction against Uber,"Alphabet Inc's self-driving car unit on Friday said it would seek a preliminary injunction against Uber in a high-profile intellectual property lawsuit, according to a court filing."
88277,2017-03-10,South African taxis block roads to main airport in Uber protest,"South African taxi drivers blocked roads to Johannesburg's airport on Friday, holding up thousands of travelers in the latest protest against ride-hailing app Uber."
88276,2017-03-10,South Africa's taxis block roads to main airport in Uber protest,"South African taxi drivers on Friday blocked roads to Johannesburg's airport, holding up thousands of travellers in the latest protest against ride-hailing app Uber."
94488,2017-03-10,"Hong Kong Uber drivers found guilty of illegal car hire, latest blow to firm","A Hong Kong court on Friday found five Uber drivers guilty of illegally offering ride-hailing services, the latest clamp down against Uber Technologies Inc's [UBER.UL] operations in Asia and a rare case where drivers have been found criminally liable."
94487,2017-03-10,Uber drivers found guilty of unlawful commercial car hire in Hong Kong,"Five Hong Kong Uber drivers were found guilty of illegally using their vehicles for commercial purposes by a local court on Friday, dealing a potential blow to Uber Technologies Inc's operations in the Asian financial hub."
187020,2017-03-09,Cox: Kalanick gives future Uber investors a lift,"Travis Kalanick is doing Uber investors of the future a potentially massive favor by remaining at the helm of the ride-sharing service. If Uber was a normal company, one exposed to a modicum of market discipline, it is hard to imagine a board of directors would let so impulsive..."
186791,2017-03-09,Uber's head of AI Labs steps down after four months,"Uber Technologies Inc's Gary Marcus said he is stepping down from his post as head of AI Labs, four months after the unit was created."
94483,2017-03-09,Uber prohibits use of 'Greyball' technology to evade authorities,"Uber Technologies Inc [UBER.UL] has prohibited the use of its so-called ""Greyball"" technology to target regulators, ending a program that had been critical in helping Uber evade authorities in cities where the service has been banned."
94512,2017-03-09,Uber works to mend relationship with regulators,Uber Technologies Inc is working to mend its relationship with regulators as pressure mounts for the company to improve its business practices and temper Chief Executive Travis Kalanick's aggressive leadership style.
94511,2017-03-09,California grants Uber permit to bring back self-driving cars,"Uber Technologies Inc can legally put its self-driving cars back on California streets after securing the necessary permit from state regulators, the company said on Wednesday, although passengers will not immediately be allowed in the backseat."
36810,2017-03-07,BRIEF-Uber's Travis Kalanick says looking for COO,"* Uber Technologies Inc's Travis Kalanick says ""told the Uber team that we’re actively looking for a chief operating officer"" - blog Source text: (http://ubr.to/2n2sLwT) Further company coverage: (Bengaluru Newsroom: +91 806 749 1136)"
94449,2017-03-07,"As criticism mounts, Uber seeks chief operating officer to temper CEO","Uber Technologies Inc [UBER.UL] Chief Executive Officer Travis Kalanick said on Tuesday the ride-services firm is looking for a chief operating officer to help run the company, which has been battered by a series of damning revelations about its culture and business tactics."
94555,2017-03-07,"Thai transport authorities crack down on Uber, Grab drivers, seek ban","Thailand's transport authorities have begun a crackdown on drivers for ride-hailing services Uber and Grab and want the military government to ban them, a transport official said on Tuesday."
94533,2017-03-06,Brazilian startup 99 launches service rivaling Uber in Rio,"Brazilian ride-hailing app 99 said on Monday it was introducing its discount 99POP service in Rio de Janeiro, expanding direct competition with rival Uber Technologies Inc in Latin America's largest economy."
94422,2017-03-06,RPT-Alphabet lawsuit against Uber cements end of uneasy marriage,"When Uber Technologies Inc was raising venture capital in 2013, it was one of the hottest deals around – and no one was more eager to write a check than Bill Maris and David Krane of Google's venture capital arm."
94421,2017-03-06,Alphabet lawsuit against Uber cements end of uneasy marriage,"When Uber Technologies Inc [UBER.UL] was raising venture capital in 2013, it was one of the hottest deals around – and no one was more eager to write a check than Bill Maris and David Krane of Google's venture capital arm."
94485,2017-03-03,Uber used secret tool to evade authorities,"Ride services company Uber Technologies Inc [UBER.UL] for years has used a secret tool to avoid authorities in markets where its service faced resistance by law enforcement or was banned, the company confirmed on Friday."
94484,2017-03-03,Uber used secret tool to deceive authorities -NYT,"Ride hailing company Uber Technologies Inc has for years used a secret tool to deceive the authorities in markets where its service faced resistance by law enforcement or was banned, the New York Times reported, citing sources."
94438,2017-03-03,Uber says it will appeal against UK court verdict over language rules for drivers,Taxi app Uber said it would appeal after it lost a legal attempt in London's High Court to stop the British capital's transport regulator from forcing private hire drivers to prove their reading and writing skills in English.
186835,2017-03-03,Uber loses court battle which could cost it London drivers,"Taxi app Uber [UBER.UL] lost a court battle on Friday to stop a London regulator from imposing strict new English reading and writing standards on private hire drivers, the latest setback for the firm which could mean the loss of thousands of workers."
186978,2017-03-03,Uber says to seek permit to restart self-driving pilot in California,"Uber Technologies Inc said on Thursday it plans to comply with California regulations and seek permits to put its self-driving cars back on the state's roads, an about-face following the company's legal spat with state officials in December."
186851,2017-03-01,Uber CEO says he must 'grow up' after argument with driver,(Editor's note: Please note language in 6th paragraph that may be offensive to some readers.)
186834,2017-02-28,Uber says thousands of London drivers threatened by English language test,"Tens of thousands of London private hire drivers could lose their licenses due to new English reading and writing requirements, taxi app Uber [UBER.UL] said on Tuesday at the start of a court battle to halt the plans."
94550,2017-02-27,Uber asks exec to resign for not disclosing sexual harassment allegation,"Uber Technologies Inc [UBER.UL] has asked a senior executive to leave the company for failing to disclose a sexual harassment allegation stemming from his tenure at Alphabet Inc's Google, an Uber spokeswoman said on Monday."
94551,2017-02-27,CORRECTED-Uber exec asked to resign for not disclosing prior sexual harassment allegation- Recode,"Uber Technologies Inc's senior vice president of engineering, Amit Singhal, has left the company for failing to disclose a sexual harassment allegation, stemming from his tenure at Alphabet Inc's Google, Recode reported, citing sources."
186931,2017-02-23,Early Uber investors call on company to change 'destructive culture',Early investors in Uber Technologies Inc [UBER.UL] wrote to the ride-hailing company on Thursday to criticize it for failing to end a toxic culture of harassment.
170132,2017-02-20,Reliance's Jio hails Uber ride in payments battle with PayTM,"Uber users in India, who until now had Chinese Internet giant Alibaba-backed PayTM as the only payment wallet option available to book a ride, will now be able to pay through Reliance Jio Infocomm's [RELIB.UL] Jio Money."
187026,2017-02-20,Uber CEO orders 'urgent investigation' on sexual harassment claims,"The chief executive of Uber Technologies Inc [UBER.UL] has ordered an ""urgent investigation"" into claims of sexual harassment at the ride-hailing service made by a former employee."
94534,2017-02-14,"Brazil judge rules Uber drivers are employees, deserve benefits","A Brazilian judge ruled that a driver using the Uber ride-hailing app is an employee of the San Francisco-based company and is entitled to workers' benefits, adding to the global debate over labor rights for drivers on the platform."
94535,2017-02-14,"RPT-INSIGHT-Murders, robberies of drivers in Brazil force Uber to rethink cash strategy","On a Thursday night last September, Uber driver Osvaldo Luis Modolo Filho accepted a ride request from a teenage couple on the eastern edge of Sao Paulo, to be paid in cash."
94532,2017-02-14,"Murders, robberies of drivers in Brazil force Uber to rethink cash strategy","On a Thursday night last September, Uber driver Osvaldo Luis Modolo Filho accepted a ride request from a teenage couple on the eastern edge of Sao Paulo, to be paid in cash."
94499,2017-02-13,Hundreds of Uber drivers in Qatar go on strike after price cuts,"(In this Feb. 13 story, corrects 6th paragraph to show Careem operates in 50 cities, not 32)"
214625,2017-02-02,Uber CEO quits Trump's business advisory group,Uber Technologies Inc Chief Executive Officer Travis Kalanick quit President Donald Trump's business advisory group on Thursday amid mounting pressure from activists and employees who oppose the administration's immigration policies.
94546,2017-02-02,Uber names former Tata Sons executive as India business development head,U.S. ride-hailing giant Uber Technologies said on Thursday it has tapped Madhu Kannan as its chief business officer for India and emerging markets.
92111,2017-02-02,Uber ups the ante in fight with Taiwan authorities by suspending service,"Uber Technologies Inc [UBER.UL] said it will suspend its service in Taiwan from Feb. 10, firing the latest salvo in the ride-hailing service company's long-running dispute with the island's authorities over mounting fines."
92110,2017-02-02,Uber says will suspend its ride-hailing service in Taiwan from Feb. 10,"Uber Technologies Inc said it will suspend its service in Taiwan from Feb. 10, the latest salvo in the wrangle between the island's authorities and the global ride-hailing service company."
94458,2017-01-31,Uber strikes deal with Daimler to add self-driving Mercedes-Benz to fleet,Uber Technologies Inc [UBER.UL] has signed another deal with a major automaker as the popular ride service accelerates efforts to build out one of the world's first fleets of autonomous vehicles.
2083,2017-01-30,"Argentine judge orders Uber blocked, declines detention","A Buenos Aires judge on Monday denied a prosecutor's request to jail local executives of ride-hailing company Uber Technologies Inc, though the court did order the company's platforms to be shut down, raising the prospect of a prolonged legal conflict."
2082,2017-01-30,Argentine prosecutor asks for local Uber execs to be jailed,An Argentine prosecutor asked a judge to jail local executives of ride-hailing company Uber Technologies Inc on Monday and a court ordered the company's mobile application to be shut down.
94486,2017-01-20,Uber hires Google search veteran Singhal for senior engineering post,Ride-hailing company Uber Technologies Inc [UBER.UL] has hired the man behind Google search to work closely with Chief Executive Travis Kalanick and help grow the company's self-driving car program.
94471,2017-01-19,Uber to pay $20 mln to settle U.S. claims it misled drivers,"Ride-hailing company Uber Technologies Inc has agreed to pay $20 million to settle claims by the U.S. government that it exaggerated prospective earnings in seeking to recruit drivers and downplayed the costs of buying or leasing a car, documents filed with a federal court..."
94470,2017-01-19,Uber to pay $20 million to settle U.S. claims it misled drivers,"Ride-hailing company Uber Technologies Inc has agreed to pay $20 million to settle claims by the U.S. government that it exaggerated prospective earnings in seeking to recruit drivers and downplayed the costs of buying or leasing a car, documents filed with a federal court..."
94469,2017-01-19,Uber to pay $20 mln to settle U.S. allegations it misled drivers about earnings,"The ride-hailing company Uber Technologies Inc has agreed to pay $20 million to settle allegations that it exaggerated prospective earnings in seeking to recruit drivers, according to documents filed with a U.S. federal court on Thursday."
94531,2017-01-18,Uber to invest more than $60 million in Sao Paulo support center,"Ride-hailing service Uber inaugurated a support center in Brazil's biggest city on Tuesday with plans to invest 200 million reais ($62 million) and create 2,000 jobs, underscoring an aggressive growth strategy in Latin America's biggest nation."
52532,2017-01-11,Uber signs deal with Dubai regulator after pricing rows,Ride-hailing service Uber [UBER.UL] signed an agreement with Dubai's transport authorities on Wednesday to become fully regulated after a series of clashes over pricing and availability.
186804,2017-01-10,Exclusive: Regulators criticize banks over Uber loan - sources,"Federal regulators criticized several Wall Street banks over the handling of a $1.15 billion loan they helped arrange for Uber Technologies Inc [UBER.UL] this past summer, according to people with knowledge of the matter."
91852,2017-01-05,"Uber driver is employee, not freelancer: Swiss agency","An Uber driver is an employee for whom the company must pay social security contributions, a Swiss insurance agency has ruled, dealing a blow to the U.S. ride-hailing platform that says drivers are independent contractors."
94510,2016-12-22,Uber takes self-driving cars to Arizona after California demands permit,"Uber Technologies Inc on Thursday removed its self-driving test cars from California and put them on trucks bound for Arizona, shuttering the autonomous vehicle project in its home state after a week-long battle with regulators."
455904,2016-12-22,Uber takes self-driving cars to Arizona after California demands permit,"Uber Technologies Inc on Thursday removed its self-driving test cars from California and put them on trucks bound for Arizona, shuttering the autonomous vehicle project in its home state after a week-long battle with regulators."
187044,2016-12-22,Uber's $70 bln value accrues mainly to customers,"Will Uber Technologies ever make money? The ride-share giant's recent exit from the cutthroat Chinese market should help, but it may still lose $2.8 billion in EBITDA this year, according to figures reported by The Information on Dec. 19. Economic theory suggests Uber is..."
186992,2016-12-22,Uber launches first electric car fleet in Madrid,Ride-hailing service Uber Technologies [UBER.UL] launched in Madrid on Thursday its first fleet of electric cars.
186977,2016-12-22,Uber removes self-driving cars from San Francisco roads,"Uber Technologies Inc [UBER.UL] has removed its self-driving cars from San Francisco streets, halting the autonomous program one week after its launch as the company faced a regulatory crackdown."
94509,2016-12-22,Uber has removed its self-driving cars from San Francisco roads,Uber Technologies Inc. has removed its self-driving cars from San Francisco streets after California regulators cracked down on the program because the company had not obtained a permit to test autonomous vehicles.
186933,2016-12-20,Uber may encounter rough IPO ride,"Uber Technologies could encounter a bumpy ride into public markets. The ride-hailing service has spent the past several years racking up impressive growth. It also has raised easily at least $15 billion, in the process inflating its value to some $68 billion on paper. That..."
187045,2016-12-20,Uber lost more than $800 million in third quarter 2016: Bloomberg,"Privately held ride-hailing company Uber Technologies Inc [UBER.UL] lost more than $800 million in the third quarter, Bloomberg reported on Monday."
186928,2016-12-19,Ride-hailing firm Uber partners Indonesian taxi operator Express,Uber Technologies [UBER.UL] and Indonesia's second-biggest taxi operator PT Express Transindo Utama Tbk announced on Monday a partnership on ride-sharing and vehicle financing.
94513,2016-12-17,Uber fires back at California DMV in self-driving car spat,"Uber Technolgies Inc on Friday again defied a demand by California regulators that the ride-services firm apply for a permit to test self-driving cars, setting up a possible legal battle."
455914,2016-12-17,Uber fires back at California DMV in self-driving car spat,"Uber Technolgies Inc [UBER.UL] on Friday again defied a demand by California regulators that the ride-services firm apply for a permit to test self-driving cars, setting up a possible legal battle."
455915,2016-12-17,Uber fires back at California DMV in self-driving car spat,"Uber Technolgies Inc on Friday again defied a demand by California regulators that the ride-services firm apply for a permit to test self-driving cars, setting up a possible legal battle."
186998,2016-12-16,Uber says disappointed by Taiwan law raising ride-sharing fine to highest level globally,Uber Technologies Inc [UBER.UL] said it was disappointed Taiwan's legislature had passed a regulation that will raise fines sharply on unlicensed ride-sharing services to the highest level for such fines globally.
129447,2016-12-16,French government tells Uber to talk to protesting drivers,"The French government waded into a row over Uber's cut-price taxi service on Friday, urging local representatives of the U.S. app-based business to give its drivers a proper hearing after two days of noisy protests over their working conditions."
73551,2016-12-15,Uber expects Indian profit soon in fierce fight with Ola,"Uber Technologies [UBER.UL] expects to turn a profit in India soon as the ride-hailing firm takes on home-grown rival Ola, the United States-based company's CEO Travis Kalanick said."
94508,2016-12-15,Uber launches self-driving car fleet in San Francisco despite warning from regulator,"Uber Technologies Inc rolled out its self-driving car fleet in its hometown of San Francisco on Wednesday, but faced a backlash from state regulators who say the company needs a permit to keep the vehicles on the road."
94507,2016-12-14,"Uber launches self-driving car fleet in San Francisco, faces DMV backlash","Uber has rolled out its self-driving car fleet in its hometown of San Francisco, despite lacking the proper permit that state regulators say is required."
186886,2016-12-13,New Danish government hails Uber as competition boost,"Denmark's new right-wing government will allow Uber to continue operating under new rules in order to encourage more competition among taxis, its transport minister Ole Birk Olesen said."
186885,2016-12-02,Danish prosecutor indicts Uber over driver violations,"Ride-hailing group Uber Technologies' [UBER.UL] European business has been indicted in Denmark on charges of assisting two drivers in violating taxi laws, the Copenhagen police's head of public prosecutions said on Friday."
186864,2016-11-29,"Uber defends business model, wants to avert strict EU rules","Uber [UBER.UL] defended its business model in Europe's highest court on Tuesday, saying its service had made it easier for people to get around and cut pollution as it fights a case which could leave app-based startups facing tougher regulation."
203593,2016-11-28,Uber drivers in U.S. cities to join planned worker protests,"Drivers for ride service company Uber will join planned nationwide protests on Tuesday, when activists and low-wage workers renew their call for better pay and the right to join a union in the wake of Donald Trump's U.S. presidential election win, organizers said."
187028,2016-11-25,Uber in landmark court battle on Tuesday to escape strict rules,"Uber [UBER.UL] will seek to convince Europe's top court next week that it is a digital service, not a transport company, in a case that could determine whether app-based startups should be exempt from strict laws meant for regular companies."
94552,2016-11-25,Uber in landmark E.U. court battle to escape strict rules,"Uber will seek to convince Europe's top court next week that it is a digital service, not a transport company, in a case that could determine whether app-based startups should be exempt from strict laws meant for regular companies."
186884,2016-11-18,"Danish high court convicts, fines Uber driver for lacking taxi permits","An Uber driver in Denmark was convicted on appeal of violating taxi laws on Wednesday and fined 6,000 Danish crowns ($855.10), the latest blow to the ride-hailing app that has stirred protest and legal action worldwide."
181281,2016-11-18,Uber says Taiwan's steps against it hurting citizens,"Uber Technologies Inc urged Taiwan President Tsai Ing-wen to let the island's people decide whether they want Uber services in Taiwan, the latest salvo in the wrangle between the authorities there and the global ride-hailing service company."
181280,2016-11-16,"Taiwan to ask for removal of Uber apps from Apple, Google app stores","Taiwan plans to ask Apple Inc <AAPL.O> and Alphabet Inc's <GOOGL.O> Google to pull apps of Uber Technologies available in Taiwan on their app stores, a government official said, upping pressure on the ride-hailing firm that is locked in a dispute with the island."
186797,2016-11-04,Uber to go it alone as it expands into Southeast Asia,"Ride-hailing service Uber Technologies Inc [UBER.UL] will focus on organic growth as it expands into Southeast Asian markets, a senior vice president told Reuters on Friday."
186905,2016-11-01,Uber partners with GM's Maven car-sharing program,"Uber Technologies Inc [UBER.UL] said on Tuesday it would partner with car-sharing service Maven, operated by General Motors, to allow Uber drivers to rent GM vehicles on a weekly basis."
186939,2016-10-28,Factbox: Uber faces legal challenges in many countries,"Uber [UBER.UL] should no longer treat its drivers as self-employed, a British tribunal ruled on Friday, in a decision that threatens the taxi app's business model by forcing it to pay the minimum wage and offer holiday entitlement."
111798,2016-10-28,Commentary: Why local governments shouldn’t restrict Uber and Airbnb,More governors and state legislators across the United States are recognizing the need to prohibit cities and towns from passing ordinances and heavy-handed regulations that harm the economy.
186803,2016-10-27,Uber sees flying commuters in 10 years,"Flying commuters like George Jetson could be whizzing to work through the sky less than 10 years from now, according to ride-services provider Uber, which believes the future of transportation is literally looking up."
187038,2016-10-25,Uber's Otto hauls Budweiser across Colorado in self-driving truck,"In the first real-world commercial use of autonomous trucking, some 45,000 cans of Budweiser beer arrived late last week to a warehouse after traveling over 120 highway miles in a self-driving truck with no driver at the wheel, executives from Uber [UBER.UL] and Anheuser-Busch..."
186948,2016-10-17,London insists on English requirement for private hire drivers,"London's transport bosses said on Monday that all drivers of private hire vehicles must speak, listen to, read and write English to a set level, intensifying a battle with taxi app Uber [UBER.UL] which says the expected standard is too high."
94493,2016-10-13,Chicago disability group sues Uber over wheelchair access,A Chicago-based disability rights group on Thursday filed a federal lawsuit against Uber Technologies Inc alleging that the ride-hailing company has violated wheelchair accessibility laws.
186960,2016-10-13,"Uber booms in Nigeria, eyes expansion to French-speaking West Africa","Ride-hailing company Uber [UBER.UL] has offered over a million trips in Nigeria two years after it started there and is eyeing expansion to a French-speaking West African country next, its West African chief said on Thursday."
169150,2016-10-10,Portugal cab drivers block Lisbon airport in anti-Uber protest,"Thousands of Portuguese cab drivers blocked access to Lisbon international airport on Monday to protest government plans to regulate alternative ride-hailing services like Uber, and vowed to maintain their blockade until their demands are met."
186904,2016-10-09,UberEats to expand to Berlin in 2017: Tagesspiegel,"Ride hailing business Uber Technologies [UBER.UL] will offer takeaway meal delivery services in Berlin in 2017 using bicycle courier services, Uber's manager in Germany, Christoph Weigler, told Germany's Tagesspiegel newspaper."
186889,2016-10-04,Uber faces pressure in Dubai as regulator signs deal with rival,"Ride-hailing service Uber [UBER.UL] is under pressure in Dubai, one of the Middle East's major markets, after the emirate's transport regulator signed an agreement with local rival Careem and warned other such firms that they must do the same."
186974,2016-09-28,Uber expands food delivery business into South Africa,"Uber Technologies starts its UberEats food-delivery service in South Africa on Thursday before expanding in the rest of the country and into the continent, it said on Wednesday."
187042,2016-09-28,"Exclusive: Uber to move freight, target trucking for the long haul","With its recent acquisition of self-driving truck startup Otto, Uber Technologies Inc.[UBER.UL]is plotting its entry into the long-haul trucking business, aiming to establish itself as a freight hauler and a technology partner for the industry."
186935,2016-09-28,Uber aims to win Japan's heart through its stomach,Uber Technologies [UBER.UL] on Wednesday said it will launch a food-delivery service in Japan as it looks for new ways to enter a potentially massive market where its ride-hailing service has been blocked by regulation and opposition from taxi drivers.
186901,2016-09-21,Blow for Uber as Finnish court orders two drivers to give up earnings,"Finland's court of appeal ordered two Uber drivers on Wednesday to give up their earnings to the state for not having a valid taxi license, dealing a blow to the ride-hailing service."
186801,2016-09-14,Uber debuts self-driving vehicles in landmark Pittsburgh trial,"When Pittsburgh wakes up on Wednesday morning, some residents will have the choice of going about their day in an Uber that drives itself."
186950,2016-09-09,Uber performs U-turn on Macau exit plan,"Global ride-hailing company Uber Technologies has aborted plans to pull out of Macau, citing support from residents in the Chinese-ruled gambling hub."
186924,2016-09-07,Exclusive: Uber says Didi deal frees resources for key Indian market - letter,"U.S. ride-hailing firm Uber said that the recent deal to fold its China operations into local rival Didi Chuxing would allow it to invest more in India, where it has recorded rapid growth this year, according to a letter to investors obtained by Reuters on Wednesday."
187023,2016-09-01,Pennsylvania reinstates Uber's record $11.4 million fine,A Pennsylvania regulator on Thursday reinstated a record $11.4 million fine against the popular ride-sharing service Uber Technologies Inc for operating illegally in the state in 2014.
187021,2016-08-30,Uber hires senior Target executive to lead global operations,Uber Technologies Inc [UBER.UL] has plucked a top executive from U.S. retailer Target to help lead the growing ride-services company and reshape its image.
186972,2016-08-26,Economists see ride-hailing industry as ripe for competition,Chinese powerhouse Didi Chuxing's acquisition of Uber Technologies Inc's China operations marked the biggest move yet toward consolidation in an industry that many investors and Silicon Valley pundits view as a winner-take-all game.
186968,2016-08-25,Uber lost at least $1.27 billion in first half of 2016: Bloomberg,"Ride-hailing giant Uber Technologies Inc [UBER.UL] lost at least $1.27 billion before interest, taxes, depreciation and amortization in the first six months of 2016, Bloomberg reported on Thursday, citing people familiar with the matter."
186855,2016-08-23,Commentary: What investors can learn from Uber’s bumpy ride in China,"A warning from a travel guide has stayed with me since I started working in Asia 25 years ago. Don’t ever get in a fight in Thailand, where kickboxing is the national sport, the author advised, because locals jumping into the fray don’t care who’s right, they care who’s..."
150826,2016-08-19,"Massachusetts to tax ride-hailing apps, give the money to taxis","Massachusetts is preparing to levy a 5-cent fee per trip on ride-hailing apps such as Uber and Lyft and spend the money on the traditional taxi industry, a subsidy that appears to be the first of its kind in the United States."
186858,2016-08-11,Didi's Cheng Wei: Chinese patriot who tamed Uber,"Cheng Wei, 34, was once assistant to the head of a foot massage firm. Last week, his company Didi Chuxing bagged Uber's China business in a deal valuing his ride-hailing start-up at $35 billion - a second success in as many years in a grueling battle with a rival."
187051,2016-08-03,"Massive funding, Apple backing helped Didi outrun Uber in China","Apple Inc's <AAPL.O> $1 billion investment in car-hailing app Didi Chuxing in May helped accelerate Uber's decision to agree a halt to a costly two-year battle with its rival in China, people close to the companies and analysts said."
181282,2016-08-03,Taiwan says set to order Uber to exit market,"Taiwan's Investment Commission said on Wednesday it is set to order Uber Technologies Inc [UBER.UL] to exit the domestic market, saying the global ride-hailing giant misrepresented its business as an internet-based information technology platform rather than a transportation..."
147910,2016-08-02,Hundreds of Uber drivers in Kenya go on strike after price cuts,(This Aug. 2 story corrects name of taxi association official in line tenth paragraph to Peter Mbugua from Simon Mbogo)
187050,2016-08-02,"China regulator says Didi, Uber deal will need Mofcom approval",A merger between Chinese ride-hailing firm Didi Chuxing and the China unit of U.S. rival Uber could face its first hiccup after China's commerce ministry (Mofcom) said on Tuesday it had not received a necessary application to allow the deal to go ahead.
