Id,Date,Title,Short Description
163876,2018-01-16,Chinese carmaker Chery to use Nvidia's self-driving technology,Nvidia Corp said on Tuesday China's Chery Automobile Co [CHERY.UL] would use its self-driving technology that it has developed with Baidu and ZF Friedrichshafen AG [ZFF.UL].
163881,2017-11-09,"Chipmaker Nvidia tops estimates on gaming, data center boost","Nvidia Corp's <NVDA.O> quarterly profit and revenue topped market estimates and the chipmaker also gave a strong revenue forecast for the current quarter, powered by demand for its graphics chips used in gaming and data centers."
100820,2017-10-10,NVIDIA unveils next-generation platform for fully autonomous cars,"Silicon Valley graphics chipmaker NVIDIA unveiled on Tuesday the first computer chips for developing fully autonomous vehicles and said it had more than 25 customers working to build a new class of driverless cars, robotaxis and long-haul trucks."
27812,2017-07-05,"BRIEF-NVIDIA, Baidu announce partnership to accelerate AI","* Nvidia - co, baidu announced partnership to bring artificial intelligence technology to cloud computing, self-driving vehicles and ai home assistants"
27817,2017-06-27,BRIEF-Nvidia to launch graphic cards specifically designed for cryptocurrency mining - CNBC,"* Nvidia will release graphic cards specifically designed for cryptocurrency mining through its partners - CNBC, citing source Source text - http://cnb.cx/2sXMDVf Further company coverage: (Bengaluru Newsroom)"
215585,2017-06-27,"Volkswagen, Nvidia to cooperate on artificial intelligence",German carmaker Volkswagen said on Tuesday it would cooperate with U.S. chipmaker Nvidia on deep learning software that could be used to manage traffic flows or make it easier for humans to work with robots.
206254,2017-06-27,Volvo and Autoliv team up with Nvidia for self-driving cars,"Volvo Cars and Swedish car safety supplier Autoliv <ALV.N> have signed a deal with U.S. firm Nvidia Corp <NVDA.O>, best known for its graphics technology in computer games, to develop software systems for self-driving cars."
83039,2017-06-27,"REFILE--Nvidia partners with Volvo, auto suppliers, in self-driving deals",Chipmaker Nvidia Corp announced on Monday it was partnering with Volvo Cars and Swedish auto supplier Autoliv to develop self-driving car technology for vehicles due to hit the market by 2021.
83047,2017-05-10,Nvidia says Toyota will use its AI technology for self-driving cars,"Nvidia Corp announced a partnership with Toyota Motor Corp on Wednesday, saying the Japanese car maker would use Nvidia's artificial intelligence technology to develop self-driving vehicle systems planned for the next few years."
27818,2017-05-10,"BRIEF-Nvidia, Toyota collaborate to accelerate market introduction of autonomous cars",* Nvidia and Toyota collaborate to accelerate market introduction of autonomous cars
27815,2017-05-09,BRIEF-NVidia reports Q1 non-GAAP earnings per share $0.85,* NVidia announces financial results for first quarter fiscal 2018
27814,2017-05-09,"BRIEF-Nvidia Q1 revenue from gpu business $1,562 million","* Q1 revenue from GPU business $1,562 million versus $1,079 million"
83044,2017-05-09,Nvidia's data center business powers revenue beat,"Nvidia Corp <NVDA.O> reported a better-than-expected 48.4 percent jump in quarterly revenue, helped by strong demand for its chips that are used by major cloud computing providers in data centers."
83043,2017-05-09,Chipmaker Nvidia's quarterly revenue jumps 48.4 pct,"Nvidia Corp reported a 48.4 percent jump in quarterly revenue, helped by strong demand for its graphics chips and its diversification into fast-growing areas such as self-driving systems and artificial intelligence."
27813,2017-04-07,BRIEF-Nvidia CEO's 2017 total compensation was $12.2 million,* CEO Jen-Hsun Huang's FY 2017 total compensation was $12.2 million versus $10 million in fy 2016
83040,2017-03-16,Chipmaker Nvidia says working with Paccar on driverless trucks,U.S. chipmaker Nvidia Corp said on Thursday it was working with truckmaker Paccar Inc to develop autonomous vehicles.
83042,2017-02-09,Graphics-chip maker Nvidia's revenue beats expectations,"Nvidia Corp's quarterly revenue surged more than 50 percent for the second straight quarter and beat expectations, helped by rising demand for its graphics chips and strength in rapidly growing areas such as self-driving systems and artificial intelligence."
83041,2017-02-09,Graphics-chip maker Nvidia's revenue surges 55.1 pct,"Nvidia Corp's quarterly revenue surged more than 50 percent for the second straight quarter, helped by rising demand for its graphics chips and strength in rapidly growing areas such as self-driving systems and artificial intelligence."
163877,2016-11-10,Nvidia posts biggest quarterly revenue growth in six years; shares soar,"(This Nov. 10, 2016 story was refiled to correct the quarter in paragraph 12 to ""third"" from ""second"")"
163878,2016-05-12,Strong demand for graphics chips to boost Nvidia's revenue,Nvidia Corp forecast better-than-expected revenue for the current quarter as it sees robust demand for its chips that power complex computer graphics.
163884,2016-05-02,Nvidia settles feud with Samsung over graphics patents,"Graphics chip maker Nvidia Corp announced a settlement of a patent dispute with Samsung Electronics Co Ltd on Monday, hours before a U.S. trade agency was due to rule on a complaint that could have blocked importation of some of Nvidia's products."
163885,2015-12-15,U.S. trade body declines Nvidia's review petition against Samsung,A U.S. trade body on Monday upheld its earlier decision that rejected Nvidia Corp's claims of patent violation by Samsung Electronics Co and Qualcomm Inc over use of Nvidia's graphics chip technology.
163883,2015-10-09,Samsung did not infringe Nvidia graphics chip patents: U.S. ITC,"Samsung Electronics Co Ltd has been cleared on its use of graphics chip technology owned by Nvidia Corp without permission, in a U.S. International Trade Commission ruling on Friday."
163886,2014-11-14,U.S. government spending $425 million to build fastest supercomputers,"The U.S. Department of Energy said on Friday it is spending $425 million to research extreme-scale computing and build two super-computers, which would be the world's fastest, for research into basic science as well as nuclear weapons."
173349,2014-11-12,Samsung Electronics fires back at Nvidia with chip patents lawsuit,"Samsung Electronics Co Ltd has accused Nvidia Corp of infringing several of its chip-related patents and for making false claims about its products, counter-suing after Nvidia filed a suit against the Korean company in September."
